session_id,rank,pm
0,1,49.84230041503906
0,2,49.67483901977539
0,3,49.53978729248047
0,4,49.365821838378906
0,5,49.21471405029297
0,6,49.076942443847656
0,7,48.90668487548828
0,8,48.741268157958984
0,9,48.571041107177734
0,10,48.402381896972656
0,11,48.22020721435547
0,12,48.046966552734375
1,1,68.7269058227539
1,2,68.69499969482422
1,3,68.69316864013672
1,4,68.67658233642578
1,5,68.66532897949219
1,6,68.67520904541016
1,7,68.66236114501953
1,8,68.64201354980469
1,9,68.64144134521484
1,10,68.6270980834961
1,11,68.61382293701172
1,12,68.60317993164062
2,1,53.82878112792969
2,2,53.81177520751953
2,3,53.840858459472656
2,4,53.819759368896484
2,5,53.8504753112793
2,6,53.878536224365234
2,7,53.878814697265625
2,8,53.8935432434082
2,9,53.90019989013672
2,10,53.91938400268555
2,11,53.938331604003906
2,12,53.96287155151367
3,1,51.92304229736328
3,2,51.897220611572266
3,3,51.90827941894531
3,4,51.87744903564453
3,5,51.88268280029297
3,6,51.905941009521484
3,7,51.88614273071289
3,8,51.881248474121094
3,9,51.86875915527344
3,10,51.875362396240234
3,11,51.873905181884766
3,12,51.879478454589844
4,1,39.226078033447266
4,2,39.21337127685547
4,3,39.18008804321289
4,4,39.18552017211914
4,5,39.15003204345703
4,6,39.1419563293457
4,7,39.14215087890625
4,8,39.11469650268555
4,9,39.112403869628906
4,10,39.08812713623047
4,11,39.07875061035156
4,12,39.07448959350586
5,1,30.619020462036133
5,2,30.63251495361328
5,3,30.56907081604004
5,4,30.631221771240234
5,5,30.589509963989258
5,6,30.56775665283203
5,7,30.606521606445312
5,8,30.57282257080078
5,9,30.603681564331055
5,10,30.571300506591797
5,11,30.583816528320312
5,12,30.579940795898438
6,1,28.53011131286621
6,2,28.542680740356445
6,3,28.460811614990234
6,4,28.530960083007812
6,5,28.478769302368164
6,6,28.441389083862305
6,7,28.483488082885742
6,8,28.4368896484375
6,9,28.46923065185547
6,10,28.42298126220703
6,11,28.430126190185547
6,12,28.415315628051758
7,1,40.24762725830078
7,2,40.208900451660156
7,3,40.14900588989258
7,4,40.125179290771484
7,5,40.0603141784668
7,6,40.02427291870117
7,7,39.99309158325195
7,8,39.93621063232422
7,9,39.900970458984375
7,10,39.84613037109375
7,11,39.802677154541016
7,12,39.762168884277344
8,1,46.82658386230469
8,2,46.810089111328125
8,3,46.807159423828125
8,4,46.78921127319336
8,5,46.77814483642578
8,6,46.79596710205078
8,7,46.78447341918945
8,8,46.77421569824219
8,9,46.7625732421875
8,10,46.76033020019531
8,11,46.758888244628906
8,12,46.76383590698242
9,1,47.67844772338867
9,2,47.66196823120117
9,3,47.66104507446289
9,4,47.638885498046875
9,5,47.630897521972656
9,6,47.65128707885742
9,7,47.63578796386719
9,8,47.62568283081055
9,9,47.611873626708984
9,10,47.612125396728516
9,11,47.608619689941406
9,12,47.61465835571289
10,1,34.22136688232422
10,2,34.227783203125
10,3,34.18119812011719
10,4,34.2234992980957
10,5,34.18747329711914
10,6,34.176002502441406
10,7,34.20248794555664
10,8,34.17591857910156
10,9,34.19739532470703
10,10,34.17205810546875
10,11,34.180931091308594
10,12,34.18149185180664
11,1,32.81871795654297
11,2,32.8259391784668
11,3,32.769161224365234
11,4,32.81459426879883
11,5,32.772830963134766
11,6,32.75364685058594
11,7,32.780303955078125
11,8,32.7473030090332
11,9,32.76846694946289
11,10,32.73605728149414
11,11,32.739933013916016
11,12,32.73536682128906
12,1,30.507450103759766
12,2,30.475704193115234
12,3,30.35369300842285
12,4,30.369630813598633
12,5,30.271629333496094
12,6,30.182613372802734
12,7,30.1727352142334
12,8,30.078245162963867
12,9,30.061628341674805
12,10,29.95916175842285
12,11,29.903911590576172
12,12,29.831642150878906
13,1,86.96163177490234
13,2,86.9395751953125
13,3,86.91395568847656
13,4,86.92208862304688
13,5,86.87134552001953
13,6,86.86775207519531
13,7,86.86968994140625
13,8,86.83209228515625
13,9,86.81321716308594
13,10,86.77942657470703
13,11,86.75244903564453
13,12,86.72989654541016
14,1,59.43495178222656
14,2,59.37017059326172
14,3,59.336761474609375
14,4,59.271095275878906
14,5,59.229034423828125
14,6,59.214752197265625
14,7,59.1536750793457
14,8,59.09882736206055
14,9,59.03564453125
14,10,58.99453353881836
14,11,58.94647979736328
14,12,58.89656066894531
15,1,47.80526351928711
15,2,47.77515411376953
15,3,47.765769958496094
15,4,47.730995178222656
15,5,47.720890045166016
15,6,47.71809005737305
15,7,47.695255279541016
15,8,47.675052642822266
15,9,47.65530014038086
15,10,47.64072799682617
15,11,47.62483596801758
15,12,47.61756134033203
16,1,74.38468170166016
16,2,74.29328155517578
16,3,74.21775817871094
16,4,74.14293670654297
16,5,74.05387878417969
16,6,73.99146270751953
16,7,73.91584014892578
16,8,73.81884002685547
16,9,73.73298645019531
16,10,73.63851928710938
16,11,73.54513549804688
16,12,73.44627380371094
17,1,79.06413269042969
17,2,78.96817779541016
17,3,78.90210723876953
17,4,78.83699035644531
17,5,78.74514770507812
17,6,78.6932144165039
17,7,78.6194839477539
17,8,78.52815246582031
17,9,78.44538116455078
17,10,78.34722137451172
17,11,78.26519775390625
17,12,78.1690902709961
18,1,71.47111511230469
18,2,71.69747924804688
18,3,71.87174987792969
18,4,72.09452819824219
18,5,72.29136657714844
18,6,72.49221801757812
18,7,72.69738006591797
18,8,72.866455078125
18,9,73.10379791259766
18,10,73.31253051757812
18,11,73.51248168945312
18,12,73.77561950683594
19,1,45.78366470336914
19,2,45.7627067565918
19,3,45.79341125488281
19,4,45.78972244262695
19,5,45.80073928833008
19,6,45.84467697143555
19,7,45.841609954833984
19,8,45.86665344238281
19,9,45.882083892822266
19,10,45.88288116455078
19,11,45.91905212402344
19,12,45.960269927978516
20,1,45.07370376586914
20,2,45.072303771972656
20,3,45.05863571166992
20,4,45.046974182128906
20,5,45.04506301879883
20,6,45.03363800048828
20,7,45.02888870239258
20,8,45.02991485595703
20,9,45.010353088378906
20,10,45.001136779785156
20,11,45.018497467041016
20,12,45.0126838684082
21,1,40.436729431152344
21,2,40.3980827331543
21,3,40.33747863769531
21,4,40.319576263427734
21,5,40.25347900390625
21,6,40.22344207763672
21,7,40.19511795043945
21,8,40.13643264770508
21,9,40.098243713378906
21,10,40.04682922363281
21,11,40.00752639770508
21,12,39.967613220214844
22,1,38.0832633972168
22,2,38.11612319946289
22,3,38.12480545043945
22,4,38.176021575927734
22,5,38.18714141845703
22,6,38.227317810058594
22,7,38.27450942993164
22,8,38.29397201538086
22,9,38.34221649169922
22,10,38.367027282714844
22,11,38.41391372680664
22,12,38.46308898925781
23,1,26.7209529876709
23,2,26.7486515045166
23,3,26.668466567993164
23,4,26.759361267089844
23,5,26.713998794555664
23,6,26.682355880737305
23,7,26.742462158203125
23,8,26.703439712524414
23,9,26.75421714782715
23,10,26.715335845947266
23,11,26.7348575592041
23,12,26.73227882385254
24,1,23.105541229248047
24,2,23.136598587036133
24,3,23.03253173828125
24,4,23.142663955688477
24,5,23.09073257446289
24,6,23.042158126831055
24,7,23.114091873168945
24,8,23.059274673461914
24,9,23.122509002685547
24,10,23.06723403930664
24,11,23.087528228759766
24,12,23.07259750366211
25,1,61.83498764038086
25,2,61.79449462890625
25,3,61.78957748413086
25,4,61.75115203857422
25,5,61.745758056640625
25,6,61.74242401123047
25,7,61.71488952636719
25,8,61.6906623840332
25,9,61.670955657958984
25,10,61.65585708618164
25,11,61.63603210449219
25,12,61.614681243896484
26,1,54.91154861450195
26,2,55.00145721435547
26,3,55.11402893066406
26,4,55.201717376708984
26,5,55.328495025634766
26,6,55.45977020263672
26,7,55.56806564331055
26,8,55.6807746887207
26,9,55.80527114868164
26,10,55.930477142333984
26,11,56.06369400024414
26,12,56.20658874511719
27,1,35.13164520263672
27,2,35.140079498291016
27,3,35.099056243896484
27,4,35.13813781738281
27,5,35.105621337890625
27,6,35.099971771240234
27,7,35.12446212768555
27,8,35.10219955444336
27,9,35.1210823059082
27,10,35.101951599121094
27,11,35.11185836791992
27,12,35.116092681884766
28,1,42.79525375366211
28,2,42.76154327392578
28,3,42.72420120239258
28,4,42.70170974731445
28,5,42.65580368041992
28,6,42.64176559448242
28,7,42.61577606201172
28,8,42.57740020751953
28,9,42.55083465576172
28,10,42.514835357666016
28,11,42.486488342285156
28,12,42.46379089355469
29,1,61.665992736816406
29,2,61.573692321777344
29,3,61.51155471801758
29,4,61.433082580566406
29,5,61.34819030761719
29,6,61.31770706176758
29,7,61.227088928222656
29,8,61.14383316040039
29,9,61.051483154296875
29,10,60.97534942626953
29,11,60.89803695678711
29,12,60.8125114440918
30,1,43.83663558959961
30,2,43.8734016418457
30,3,43.915950775146484
30,4,43.95825958251953
30,5,43.99837112426758
30,6,44.06435775756836
30,7,44.11402130126953
30,8,44.15647888183594
30,9,44.208038330078125
30,10,44.2610969543457
30,11,44.322509765625
30,12,44.391475677490234
31,1,30.976512908935547
31,2,30.991098403930664
31,3,30.93140983581543
31,4,30.991785049438477
31,5,30.952415466308594
31,6,30.9316463470459
31,7,30.97019386291504
31,8,30.940017700195312
31,9,30.97101402282715
31,10,30.94138526916504
31,11,30.953998565673828
