session_id,rank,pm
0,1,49.81039810180664
0,2,49.651771545410156
0,3,49.509735107421875
0,4,49.3481330871582
0,5,49.222434997558594
0,6,49.05307388305664
0,7,48.91103744506836
0,8,48.754554748535156
0,9,48.5892448425293
0,10,48.40435791015625
0,11,48.233699798583984
0,12,48.0716667175293
1,1,68.6313247680664
1,2,68.63072967529297
1,3,68.61068725585938
1,4,68.59441375732422
1,5,68.62228393554688
1,6,68.59478759765625
1,7,68.60819244384766
1,8,68.6031723022461
1,9,68.59478759765625
1,10,68.569091796875
1,11,68.56592559814453
1,12,68.57125091552734
2,1,53.814117431640625
2,2,53.817054748535156
2,3,53.8157844543457
2,4,53.812095642089844
2,5,53.85444641113281
2,6,53.83503341674805
2,7,53.87565231323242
2,8,53.88004684448242
2,9,53.8914909362793
2,10,53.884552001953125
2,11,53.898799896240234
2,12,53.931732177734375
3,1,51.90867614746094
3,2,51.89852523803711
3,3,51.88625717163086
3,4,51.87506103515625
3,5,51.896759033203125
3,6,51.872318267822266
3,7,51.89143753051758
3,8,51.8841438293457
3,9,51.884674072265625
3,10,51.871456146240234
3,11,51.87104034423828
3,12,51.889991760253906
4,1,39.2323112487793
4,2,39.23039627075195
4,3,39.208309173583984
4,4,39.18696212768555
4,5,39.157325744628906
4,6,39.1553840637207
4,7,39.132774353027344
4,8,39.11768341064453
4,9,39.10931396484375
4,10,39.11980438232422
4,11,39.11241149902344
4,12,39.080806732177734
5,1,30.594205856323242
5,2,30.642864227294922
5,3,30.613977432250977
5,4,30.60607147216797
5,5,30.568824768066406
5,6,30.603185653686523
5,7,30.572174072265625
5,8,30.580524444580078
5,9,30.600954055786133
5,10,30.647994995117188
5,11,30.675617218017578
5,12,30.623931884765625
6,1,28.385303497314453
6,2,28.43756866455078
6,3,28.394872665405273
6,4,28.38011932373047
6,5,28.32513427734375
6,6,28.358121871948242
6,7,28.310731887817383
6,8,28.312204360961914
6,9,28.326656341552734
6,10,28.370168685913086
6,11,28.39275360107422
6,12,28.318527221679688
7,1,40.22932052612305
7,2,40.198577880859375
7,3,40.15877914428711
7,4,40.11616897583008
7,5,40.06561279296875
7,6,40.03647232055664
7,7,39.99405288696289
7,8,39.952430725097656
7,9,39.91835403442383
7,10,39.902957916259766
7,11,39.86412811279297
7,12,39.81237030029297
8,1,46.76100158691406
8,2,46.754554748535156
8,3,46.74725341796875
8,4,46.7419319152832
8,5,46.74613952636719
8,6,46.733497619628906
8,7,46.7463264465332
8,8,46.736289978027344
8,9,46.7385368347168
8,10,46.74989318847656
8,11,46.745853424072266
8,12,46.75792694091797
9,1,47.6263313293457
9,2,47.61699295043945
9,3,47.608402252197266
9,4,47.60047149658203
9,5,47.605499267578125
9,6,47.58843231201172
9,7,47.600616455078125
9,8,47.590641021728516
9,9,47.590538024902344
9,10,47.59724807739258
9,11,47.59052658081055
9,12,47.60237121582031
10,1,34.16473388671875
10,2,34.193782806396484
10,3,34.16659927368164
10,4,34.159210205078125
10,5,34.11201477050781
10,6,34.132633209228516
10,7,34.09964370727539
10,8,34.09479522705078
10,9,34.102439880371094
10,10,34.146629333496094
10,11,34.15397262573242
10,12,34.10427474975586
11,1,32.717098236083984
11,2,32.7459716796875
11,3,32.7142448425293
11,4,32.70193099975586
11,5,32.64942932128906
11,6,32.67202377319336
11,7,32.63092041015625
11,8,32.624298095703125
11,9,32.6304931640625
11,10,32.676048278808594
11,11,32.68180465698242
11,12,32.62310028076172
12,1,30.57150650024414
12,2,30.567800521850586
12,3,30.48117446899414
12,4,30.416500091552734
12,5,30.310508728027344
12,6,30.286090850830078
12,7,30.1878719329834
12,8,30.13238525390625
12,9,30.08905029296875
12,10,30.074970245361328
12,11,30.03127670288086
12,12,29.899860382080078
13,1,86.8497314453125
13,2,86.85836029052734
13,3,86.86961364746094
13,4,86.84420776367188
