session_id,rank,pm
0,1,49.9188346862793
0,2,49.77936935424805
0,3,49.62153625488281
0,4,49.47507095336914
0,5,49.32709884643555
0,6,49.197357177734375
0,7,48.99736404418945
0,8,48.83830642700195
0,9,48.683921813964844
0,10,48.491912841796875
0,11,48.3370361328125
0,12,48.167327880859375
1,1,68.54522705078125
1,2,68.52357482910156
1,3,68.55718994140625
1,4,68.53302764892578
1,5,68.56532287597656
1,6,68.5948257446289
1,7,68.54722595214844
1,8,68.54027557373047
1,9,68.53720092773438
1,10,68.5425796508789
1,11,68.5422592163086
1,12,68.54216003417969
2,1,53.67315673828125
2,2,53.68579864501953
2,3,53.71304702758789
2,4,53.72947692871094
2,5,53.777217864990234
2,6,53.81696701049805
2,7,53.76952362060547
2,8,53.798274993896484
2,9,53.82493209838867
2,10,53.85298156738281
2,11,53.87422180175781
2,12,53.91669464111328
3,1,51.79853820800781
3,2,51.78998565673828
3,3,51.79528045654297
3,4,51.78993225097656
3,5,51.81574630737305
3,6,51.850040435791016
3,7,51.79056930541992
3,8,51.79159164428711
3,9,51.8010368347168
3,10,51.806095123291016
3,11,51.81818389892578
3,12,51.831809997558594
4,1,39.35078811645508
4,2,39.319190979003906
4,3,39.33171844482422
4,4,39.2932014465332
4,5,39.25895309448242
4,6,39.26925277709961
4,7,39.25580596923828
4,8,39.2305908203125
4,9,39.21138000488281
4,10,39.198543548583984
4,11,39.19972229003906
4,12,39.169254302978516
5,1,30.591463088989258
5,2,30.541025161743164
5,3,30.617923736572266
5,4,30.56901741027832
5,5,30.531923294067383
5,6,30.56986427307129
5,7,30.617610931396484
5,8,30.606897354125977
5,9,30.611154556274414
5,10,30.629581451416016
5,11,30.652175903320312
5,12,30.617359161376953
6,1,28.389013290405273
6,2,28.3234806060791
6,3,28.41251564025879
6,4,28.35042953491211
6,5,28.304489135742188
6,6,28.343719482421875
6,7,28.401559829711914
6,8,28.384300231933594
6,9,28.38441276550293
6,10,28.40342903137207
6,11,28.420665740966797
6,12,28.374937057495117
7,1,40.26861572265625
7,2,40.21873092651367
7,3,40.2066764831543
7,4,40.14703369140625
7,5,40.0981559753418
7,6,40.082008361816406
7,7,40.0406379699707
7,8,39.99320983886719
7,9,39.9503059387207
7,10,39.911746978759766
7,11,39.885719299316406
7,12,39.83277893066406
8,1,46.79573440551758
8,2,46.7911376953125
8,3,46.794090270996094
8,4,46.781272888183594
8,5,46.785400390625
8,6,46.80112838745117
8,7,46.76472473144531
8,8,46.756103515625
8,9,46.75210189819336
8,10,46.745513916015625
8,11,46.76054382324219
8,12,46.75714874267578
9,1,47.53982925415039
9,2,47.53874969482422
9,3,47.538692474365234
9,4,47.52632141113281
9,5,47.528770446777344
9,6,47.54950714111328
9,7,47.507144927978516
9,8,47.50082015991211
9,9,47.49597930908203
9,10,47.484703063964844
9,11,47.50377655029297
9,12,47.501522064208984
10,1,34.18114471435547
10,2,34.14472579956055
10,3,34.199249267578125
10,4,34.1590576171875
10,5,34.13019561767578
10,6,34.157745361328125
10,7,34.18526077270508
10,8,34.17348098754883
10,9,34.17107391357422
10,10,34.18262481689453
10,11,34.20250701904297
10,12,34.17433547973633
11,1,32.86084747314453
11,2,32.81483840942383
11,3,32.87490463256836
11,4,32.826324462890625
11,5,32.7945671081543
11,6,32.82180404663086
11,7,32.8532600402832
11,8,32.838016510009766
11,9,32.83304977416992
11,10,32.8446044921875
11,11,32.86049270629883
11,12,32.827369689941406
12,1,30.7447509765625
12,2,30.631315231323242
12,3,30.674482345581055
12,4,30.56609344482422
12,5,30.494537353515625
12,6,30.47988510131836
12,7,30.477304458618164
12,8,30.41135597229004
12,9,30.35376739501953
12,10,30.335391998291016
12,11,30.277976989746094
12,12,30.19257164001465
13,1,86.98067474365234
13,2,86.98094177246094
13,3,87.02120208740234
13,4,86.9964370727539
13,5,86.96074676513672
13,6,86.9957504272461
13,7,86.96498107910156
13,8,86.94586181640625
13,9,86.94718170166016
13,10,86.90699768066406
13,11,86.9226303100586
13,12,86.89027404785156
14,1,59.1570930480957
14,2,59.133731842041016
14,3,59.108642578125
14,4,59.07872772216797
14,5,59.073387145996094
14,6,59.07307815551758
14,7,58.97454833984375
14,8,58.94904708862305
14,9,58.928855895996094
14,10,58.8804817199707
14,11,58.86195373535156
14,12,58.840660095214844
15,1,47.694889068603516
15,2,47.679134368896484
15,3,47.67562484741211
15,4,47.64686965942383
15,5,47.64066696166992
15,6,47.64772415161133
15,7,47.59311294555664
15,8,47.57646942138672
15,9,47.55952835083008
15,10,47.542091369628906
15,11,47.53557586669922
15,12,47.51953125
16,1,74.21417999267578
16,2,74.13859558105469
16,3,74.10149383544922
16,4,74.02264404296875
16,5,73.95941925048828
16,6,73.9250259399414
16,7,73.79927062988281
16,8,73.7283935546875
16,9,73.67205047607422
16,10,73.56539154052734
16,11,73.50086212158203
16,12,73.41644287109375
17,1,78.87310028076172
17,2,78.7662353515625
17,3,78.7497329711914
17,4,78.66895294189453
17,5,78.6125717163086
17,6,78.59861755371094
17,7,78.46292114257812
17,8,78.39657592773438
17,9,78.3609390258789
17,10,78.25298309326172
17,11,78.19520568847656
17,12,78.09265899658203
18,1,71.63980865478516
18,2,71.89116668701172
18,3,72.15177154541016
18,4,72.29374694824219
18,5,72.5201187133789
18,6,72.78270721435547
18,7,73.01314544677734
18,8,73.18729400634766
18,9,73.32548522949219
18,10,73.62166595458984
18,11,73.88829040527344
18,12,74.11620330810547
19,1,45.78773880004883
19,2,45.8060302734375
19,3,45.80543899536133
19,4,45.83961868286133
19,5,45.84298324584961
19,6,45.89447021484375
19,7,45.85717010498047
19,8,45.86796188354492
19,9,45.87965393066406
19,10,45.87727355957031
19,11,45.961326599121094
19,12,45.95357894897461
20,1,45.148380279541016
20,2,45.13920211791992
20,3,45.16852951049805
20,4,45.11542510986328
20,5,45.13837814331055
20,6,45.1436653137207
20,7,45.09650421142578
20,8,45.09867858886719
20,9,45.09794616699219
20,10,45.06449508666992
20,11,45.090850830078125
20,12,45.08129119873047
21,1,40.477046966552734
21,2,40.436946868896484
21,3,40.42741012573242
21,4,40.373741149902344
21,5,40.316593170166016
21,6,40.306968688964844
21,7,40.27717590332031
21,8,40.232398986816406
21,9,40.19496154785156
21,10,40.15457534790039
21,11,40.14141845703125
21,12,40.085716247558594
22,1,38.15489196777344
22,2,38.158851623535156
22,3,38.212398529052734
22,4,38.2103271484375
22,5,38.216068267822266
22,6,38.263397216796875
22,7,38.29468536376953
22,8,38.31036376953125
22,9,38.33173370361328
22,10,38.36491394042969
22,11,38.416038513183594
22,12,38.42654800415039
23,1,26.73971176147461
23,2,26.671606063842773
23,3,26.769132614135742
23,4,26.70777702331543
23,5,26.65874481201172
23,6,26.706501007080078
23,7,26.774517059326172
23,8,26.761812210083008
23,9,26.771194458007812
23,10,26.789880752563477
23,11,26.814804077148438
23,12,26.768163681030273
24,1,23.02286720275879
24,2,22.927061080932617
24,3,23.057828903198242
24,4,22.972192764282227
24,5,22.917125701904297
24,6,22.967809677124023
24,7,23.056236267089844
24,8,23.034648895263672
24,9,23.03998565673828
24,10,23.063798904418945
24,11,23.085643768310547
24,12,23.017484664916992
25,1,61.941593170166016
25,2,61.90811538696289
25,3,61.932167053222656
25,4,61.9032096862793
25,5,61.94342803955078
25,6,61.95829772949219
25,7,61.87641525268555
25,8,61.87212371826172
25,9,61.87131881713867
25,10,61.87291717529297
25,11,61.84894561767578
25,12,61.8643913269043
26,1,54.98834991455078
26,2,55.09161376953125
26,3,55.23271179199219
26,4,55.34126663208008
26,5,55.517696380615234
26,6,55.663673400878906
26,7,55.73279571533203
26,8,55.86847686767578
26,9,55.99778366088867
26,10,56.16948699951172
26,11,56.297447204589844
26,12,56.46731948852539
27,1,34.994789123535156
27,2,34.96237564086914
27,3,35.01395034790039
27,4,34.975921630859375
27,5,34.94965362548828
27,6,34.97665023803711
27,7,34.99998092651367
27,8,34.988243103027344
27,9,34.98796081542969
27,10,34.99758529663086
27,11,35.018043518066406
27,12,34.99293899536133
28,1,42.87516784667969
28,2,42.84375
28,3,42.831111907958984
28,4,42.7898063659668
28,5,42.76222610473633
28,6,42.75332260131836
28,7,42.71086502075195
28,8,42.675506591796875
28,9,42.64454650878906
28,10,42.615692138671875
28,11,42.60386657714844
28,12,42.568111419677734
29,1,61.68122482299805
29,2,61.62635803222656
29,3,61.57589340209961
29,4,61.52308654785156
29,5,61.49092102050781
29,6,61.46723175048828
29,7,61.35063552856445
29,8,61.30017852783203
29,9,61.25442886352539
29,10,61.176204681396484
29,11,61.12188720703125
29,12,61.06747055053711
30,1,43.80275344848633
30,2,43.841705322265625
30,3,43.89923095703125
30,4,43.92337417602539
30,5,43.971641540527344
30,6,44.037322998046875
30,7,44.064849853515625
30,8,44.10427474975586
30,9,44.141761779785156
30,10,44.20130157470703
30,11,44.271240234375
30,12,44.31547927856445
31,1,31.005237579345703
31,2,30.960081100463867
31,3,31.03424644470215
31,4,30.9881591796875
31,5,30.953166961669922
31,6,30.99034309387207
31,7,31.038175582885742
31,8,31.029081344604492
31,9,31.034093856811523
31,10,31.053119659423828
31,11,31.076614379882812
31,12,31.045692443847656
32,1,33.80622482299805
32,2,33.75395202636719
32,3,33.799598693847656
32,4,33.74631118774414
32,5,33.705970764160156
32,6,33.72632598876953
32,7,33.73957443237305
32,8,33.7169189453125
32,9,33.70207214355469
32,10,33.70156478881836
32,11,33.70536804199219
32,12,33.66750717163086
33,1,35.679054260253906
33,2,35.64073944091797
33,3,35.677391052246094
33,4,35.63352966308594
33,5,35.595375061035156
33,6,35.6112060546875
33,7,35.621219635009766
33,8,35.60001754760742
33,9,35.58771514892578
33,10,35.58331298828125
33,11,35.5943603515625
33,12,35.55951690673828
34,1,30.25899314880371
34,2,30.209531784057617
34,3,30.289512634277344
34,4,30.24488067626953
34,5,30.209270477294922
34,6,30.249475479125977
34,7,30.30413246154785
34,8,30.29641342163086
34,9,30.30718994140625
34,10,30.327667236328125
34,11,30.354585647583008
34,12,30.324907302856445
35,1,94.34725189208984
35,2,94.39035034179688
35,3,94.46136474609375
35,4,94.47371673583984
35,5,94.45475006103516
35,6,94.51809692382812
35,7,94.54109954833984
35,8,94.5564956665039
35,9,94.58222961425781
35,10,94.59634399414062
35,11,94.63480377197266
35,12,94.63066101074219
36,1,69.53382110595703
36,2,69.53636932373047
36,3,69.60975646972656
36,4,69.6201171875
36,5,69.70343017578125
36,6,69.7677993774414
36,7,69.74291229248047
36,8,69.77824401855469
36,9,69.80998229980469
36,10,69.87640380859375
36,11,69.88817596435547
36,12,69.94119262695312
37,1,27.84999656677246
37,2,27.77305030822754
37,3,27.854429244995117
37,4,27.78009796142578
37,5,27.718183517456055
37,6,27.752399444580078
37,7,27.80487632751465
37,8,27.777202606201172
37,9,27.771230697631836
37,10,27.772640228271484
37,11,27.78106117248535
37,12,27.71973991394043
38,1,28.92616844177246
38,2,28.85451889038086
38,3,28.93199920654297
38,4,28.866493225097656
38,5,28.80979347229004
38,6,28.841392517089844
38,7,28.889862060546875
38,8,28.86661148071289
38,9,28.86168670654297
38,10,28.866735458374023
38,11,28.878171920776367
38,12,28.823549270629883
39,1,24.576744079589844
39,2,24.490514755249023
39,3,24.6035099029541
39,4,24.525732040405273
39,5,24.469961166381836
39,6,24.518310546875
39,7,24.596343994140625
39,8,24.573917388916016
39,9,24.5780086517334
39,10,24.59627914428711
39,11,24.61819839477539
39,12,24.555376052856445
40,1,22.789661407470703
40,2,22.691194534301758
40,3,22.822839736938477
40,4,22.73244285583496
40,5,22.675233840942383
40,6,22.72612762451172
40,7,22.814393997192383
40,8,22.7894287109375
40,9,22.79222869873047
40,10,22.814830780029297
40,11,22.83307456970215
40,12,22.761829376220703
41,1,49.264991760253906
41,2,49.2603645324707
41,3,49.25896453857422
41,4,49.24697494506836
41,5,49.257293701171875
41,6,49.27290344238281
41,7,49.22486114501953
41,8,49.22084426879883
41,9,49.21704864501953
41,10,49.20807647705078
41,11,49.21942138671875
41,12,49.22149658203125
42,1,50.8331298828125
42,2,50.83137893676758
42,3,50.83405685424805
42,4,50.824668884277344
42,5,50.84410858154297
42,6,50.864139556884766
42,7,50.81222152709961
42,8,50.814090728759766
42,9,50.81177520751953
42,10,50.81010818481445
42,11,50.81976318359375
42,12,50.82485580444336
43,1,36.8650016784668
43,2,36.83207321166992
43,3,36.88026809692383
43,4,36.82617950439453
43,5,36.83587646484375
43,6,36.85367202758789
43,7,36.8707275390625
43,8,36.84746170043945
43,9,36.82594680786133
43,10,36.850521087646484
43,11,36.867828369140625
43,12,36.836360931396484
44,1,35.64091491699219
44,2,35.60576248168945
44,3,35.64792251586914
44,4,35.60704803466797
44,5,35.577125549316406
44,6,35.59773254394531
44,7,35.61030197143555
44,8,35.594947814941406
44,9,35.585365295410156
44,10,35.590553283691406
44,11,35.602561950683594
44,12,35.573631286621094
45,1,78.32044219970703
45,2,78.23026275634766
45,3,78.13981628417969
45,4,77.99954223632812
45,5,77.86846923828125
45,6,77.78902435302734
45,7,77.62157440185547
45,8,77.50233459472656
45,9,77.37872314453125
45,10,77.2046890258789
45,11,77.08414459228516
45,12,76.92686462402344
46,1,76.3973159790039
46,2,76.56666564941406
46,3,76.8476791381836
46,4,77.03268432617188
46,5,77.3205795288086
46,6,77.5818862915039
46,7,77.7612075805664
46,8,77.99359130859375
46,9,78.22289276123047
46,10,78.5381088256836
46,11,78.75485229492188
46,12,79.02363586425781
