session_id,rank,pm
0,1,49.94960403442383
0,2,49.80699157714844
0,3,49.687923431396484
0,4,49.53369140625
0,5,49.420166015625
0,6,49.283050537109375
0,7,49.18464279174805
0,8,49.03995895385742
0,9,48.87432861328125
0,10,48.75068283081055
0,11,48.60734176635742
0,12,48.471256256103516
1,1,68.7575454711914
1,2,68.7314224243164
1,3,68.73591613769531
1,4,68.70574951171875
1,5,68.70140838623047
1,6,68.71102905273438
1,7,68.72181701660156
1,8,68.69868469238281
1,9,68.67606353759766
1,10,68.69094848632812
1,11,68.68702697753906
1,12,68.68807983398438
2,1,53.95551300048828
2,2,53.933162689208984
2,3,53.95698547363281
2,4,53.94390106201172
2,5,53.94609832763672
2,6,53.943119049072266
2,7,54.005741119384766
2,8,53.988441467285156
2,9,53.96417999267578
2,10,54.01919174194336
2,11,54.01340103149414
2,12,54.05229187011719
3,1,51.95518112182617
3,2,51.929954528808594
3,3,51.94017028808594
3,4,51.91057205200195
3,5,51.90916061401367
3,6,51.896461486816406
3,7,51.93294143676758
3,8,51.911285400390625
3,9,51.87158203125
3,10,51.907798767089844
3,11,51.895606994628906
3,12,51.91923522949219
4,1,39.193538665771484
4,2,39.18584442138672
4,3,39.1491584777832
4,4,39.118202209472656
4,5,39.11820983886719
4,6,39.105369567871094
4,7,39.06941604614258
4,8,39.06727600097656
4,9,39.06242370605469
4,10,39.017662048339844
4,11,39.03647994995117
4,12,39.00970458984375
5,1,30.57767105102539
5,2,30.616792678833008
5,3,30.558650970458984
5,4,30.54989242553711
5,5,30.568222045898438
5,6,30.590038299560547
5,7,30.503986358642578
5,8,30.530332565307617
5,9,30.587839126586914
5,10,30.517972946166992
5,11,30.576236724853516
5,12,30.53380012512207
6,1,28.42125701904297
6,2,28.46445655822754
6,3,28.388565063476562
6,4,28.377887725830078
6,5,28.39038848876953
6,6,28.41073989868164
6,7,28.301265716552734
6,8,28.322526931762695
6,9,28.388765335083008
6,10,28.303781509399414
6,11,28.359689712524414
6,12,28.301740646362305
7,1,40.22199249267578
7,2,40.188926696777344
7,3,40.13656234741211
7,4,40.08437728881836
7,5,40.06062698364258
7,6,40.0289192199707
7,7,39.97993469238281
7,8,39.949954986572266
7,9,39.91706466674805
7,10,39.860145568847656
7,11,39.850685119628906
7,12,39.804195404052734
8,1,46.846065521240234
8,2,46.822086334228516
8,3,46.815185546875
8,4,46.78190231323242
8,5,46.77994918823242
8,6,46.758792877197266
8,7,46.771522521972656
8,8,46.754539489746094
8,9,46.724239349365234
8,10,46.723052978515625
8,11,46.71670913696289
8,12,46.71509552001953
9,1,47.76762008666992
9,2,47.73814010620117
9,3,47.734039306640625
9,4,47.696895599365234
9,5,47.693946838378906
9,6,47.67155838012695
9,7,47.68147277832031
9,8,47.662845611572266
9,9,47.62660217285156
9,10,47.624324798583984
9,11,47.612735748291016
9,12,47.61276626586914
10,1,34.185699462890625
10,2,34.20714569091797
10,3,34.16035461425781
10,4,34.14300537109375
10,5,34.15796661376953
10,6,34.166656494140625
10,7,34.09994888305664
10,8,34.12006378173828
10,9,34.152870178222656
10,10,34.0877799987793
10,11,34.13376235961914
10,12,34.09717559814453
11,1,32.739105224609375
11,2,32.7618522644043
11,3,32.703819274902344
11,4,32.68202590942383
11,5,32.69440841674805
11,6,32.701873779296875
11,7,32.61940383911133
11,8,32.63661575317383
11,9,32.6728401184082
11,10,32.59825134277344
11,11,32.64306640625
11,12,32.59651184082031
12,1,30.762287139892578
12,2,30.749574661254883
12,3,30.62703514099121
12,4,30.564189910888672
12,5,30.52387237548828
12,6,30.49085807800293
12,7,30.346818923950195
12,8,30.307037353515625
12,9,30.310033798217773
12,10,30.181825637817383
12,11,30.176197052001953
12,12,30.06488800048828
13,1,87.01573944091797
13,2,86.99851989746094
13,3,86.97130584716797
13,4,86.91900634765625
13,5,86.94725799560547
13,6,86.94441986083984
13,7,86.92061614990234
13,8,86.9245376586914
13,9,86.89041900634766
13,10,86.84402465820312
13,11,86.85773468017578
13,12,86.82593536376953
14,1,58.88671112060547
14,2,58.82508087158203
14,3,58.80936050415039
14,4,58.74595642089844
14,5,58.71091079711914
14,6,58.6674919128418
14,7,58.676143646240234
14,8,58.614322662353516
14,9,58.538902282714844
14,10,58.541751861572266
14,11,58.479427337646484
14,12,58.465572357177734
15,1,47.8795166015625
15,2,47.844871520996094
15,3,47.83087158203125
15,4,47.78685760498047
15,5,47.774253845214844
15,6,47.74861145019531
15,7,47.75547790527344
15,8,47.73334884643555
15,9,47.687034606933594
15,10,47.68326187133789
15,11,47.6651496887207
15,12,47.66117477416992
16,1,74.25067138671875
16,2,74.17922973632812
16,3,74.11058807373047
16,4,74.01459503173828
16,5,73.97296142578125
16,6,73.91381072998047
16,7,73.8462905883789
16,8,73.76312255859375
16,9,73.6871337890625
16,10,73.61669158935547
16,11,73.54476165771484
16,12,73.4525146484375
17,1,79.09697723388672
17,2,79.04741668701172
17,3,78.9840316772461
17,4,78.89205169677734
17,5,78.84980773925781
17,6,78.81324768066406
17,7,78.71163940429688
17,8,78.65091705322266
17,9,78.58216094970703
17,10,78.4893569946289
17,11,78.4355697631836
17,12,78.327392578125
18,1,71.63128662109375
18,2,71.77388000488281
18,3,71.99002838134766
18,4,72.12211608886719
18,5,72.32420349121094
18,6,72.55547332763672
18,7,72.77483367919922
18,8,73.05366516113281
18,9,73.18736267089844
18,10,73.37300109863281
18,11,73.64013671875
18,12,73.98619079589844
19,1,45.82086944580078
19,2,45.82425308227539
19,3,45.85710906982422
19,4,45.856136322021484
19,5,45.865943908691406
19,6,45.86808776855469
19,7,45.89945602416992
19,8,45.9052619934082
19,9,45.91451644897461
19,10,45.93106460571289
19,11,45.95645523071289
19,12,45.98445510864258
20,1,45.10852813720703
20,2,45.091148376464844
20,3,45.09872055053711
20,4,45.06272888183594
20,5,45.06484603881836
20,6,45.082271575927734
20,7,45.06861877441406
20,8,45.09609603881836
20,9,45.057491302490234
20,10,45.04343795776367
20,11,45.03532791137695
20,12,45.05292892456055
21,1,40.45389175415039
21,2,40.42934799194336
21,3,40.38088607788086
21,4,40.33396530151367
21,5,40.318992614746094
21,6,40.29060363769531
21,7,40.246639251708984
21,8,40.22489547729492
21,9,40.201454162597656
21,10,40.149147033691406
21,11,40.146915435791016
21,12,40.10737609863281
22,1,38.11301040649414
22,2,38.14482498168945
22,3,38.1435546875
22,4,38.14970779418945
22,5,38.187564849853516
22,6,38.21687698364258
22,7,38.209632873535156
22,8,38.253089904785156
22,9,38.29676055908203
22,10,38.28499221801758
22,11,38.352081298828125
22,12,38.36631774902344
23,1,26.68014144897461
23,2,26.740358352661133
23,3,26.662506103515625
23,4,26.664722442626953
23,5,26.68579864501953
23,6,26.723663330078125
23,7,26.610301971435547
23,8,26.641971588134766
23,9,26.73273468017578
23,10,26.65580940246582
23,11,26.72837257385254
23,12,26.675716400146484
24,1,23.01500129699707
24,2,23.0870304107666
24,3,22.988584518432617
24,4,22.99072265625
24,5,23.0103816986084
24,6,23.052505493164062
24,7,22.90571403503418
24,8,22.93661880493164
24,9,23.047361373901367
24,10,22.951284408569336
24,11,23.029159545898438
24,12,22.957433700561523
25,1,61.72296905517578
25,2,61.68343734741211
25,3,61.67163848876953
25,4,61.62800598144531
25,5,61.60857009887695
25,6,61.58671569824219
25,7,61.605899810791016
25,8,61.5545768737793
25,9,61.511260986328125
25,10,61.53414535522461
25,11,61.49626922607422
25,12,61.493431091308594
26,1,54.850608825683594
26,2,54.92625427246094
26,3,55.045936584472656
26,4,55.130767822265625
26,5,55.224300384521484
26,6,55.32837677001953
26,7,55.501041412353516
26,8,55.5849494934082
26,9,55.66490173339844
26,10,55.846641540527344
26,11,55.954490661621094
26,12,56.1209716796875
27,1,35.123653411865234
27,2,35.142608642578125
27,3,35.101173400878906
27,4,35.08473205566406
27,5,35.1008415222168
27,6,35.10950469970703
27,7,35.05070877075195
27,8,35.07268524169922
27,9,35.10137176513672
27,10,35.04212951660156
27,11,35.089595794677734
27,12,35.058231353759766
28,1,42.79588317871094
28,2,42.762901306152344
28,3,42.73188400268555
28,4,42.68708038330078
28,5,42.668113708496094
28,6,42.6413688659668
28,7,42.621490478515625
28,8,42.59772872924805
28,9,42.560020446777344
28,10,42.52653503417969
28,11,42.51982498168945
28,12,42.49470138549805
29,1,61.578678131103516
29,2,61.50568389892578
29,3,61.45992660522461
29,4,61.37400817871094
29,5,61.31512451171875
29,6,61.25381088256836
29,7,61.230186462402344
29,8,61.14540100097656
29,9,61.04851150512695
29,10,61.002784729003906
29,11,60.92337417602539
29,12,60.861026763916016
30,1,43.94584655761719
30,2,43.970359802246094
30,3,43.998512268066406
30,4,44.01222229003906
30,5,44.05625534057617
30,6,44.084007263183594
30,7,44.12099075317383
30,8,44.15957260131836
30,9,44.19390869140625
30,10,44.22264862060547
30,11,44.2832145690918
30,12,44.328392028808594
31,1,30.87494468688965
31,2,30.912744522094727
31,3,30.858083724975586
31,4,30.850318908691406
31,5,30.868886947631836
31,6,30.892379760742188
31,7,30.812021255493164
31,8,30.838834762573242
31,9,30.894718170166016
31,10,30.829763412475586
31,11,30.889184951782227
31,12,30.851280212402344
32,1,33.7364616394043
32,2,33.75274658203125
32,3,33.69826126098633
32,4,33.676265716552734
32,5,33.680110931396484
32,6,33.687198638916016
32,7,33.614139556884766
32,8,33.620365142822266
32,9,33.650081634521484
32,10,33.589927673339844
32,11,33.62422180175781
32,12,33.58672332763672
33,1,35.59288787841797
33,2,35.601478576660156
33,3,35.558284759521484
33,4,35.53520965576172
33,5,35.54013442993164
33,6,35.54331588745117
33,7,35.48749923706055
33,8,35.497013092041016
33,9,35.51725769042969
33,10,35.462257385253906
33,11,35.49601364135742
33,12,35.46419143676758
34,1,30.176233291625977
34,2,30.221830368041992
34,3,30.16524887084961
34,4,30.16202163696289
34,5,30.185617446899414
34,6,30.21601676940918
34,7,30.1318416595459
34,8,30.16390037536621
34,9,30.22993278503418
34,10,30.166271209716797
34,11,30.232345581054688
34,12,30.193790435791016
35,1,94.40353393554688
35,2,94.41475677490234
35,3,94.40674591064453
35,4,94.37527465820312
35,5,94.44632720947266
35,6,94.46477508544922
35,7,94.46891784667969
35,8,94.51050567626953
35,9,94.50891876220703
35,10,94.45748138427734
35,11,94.53623962402344
35,12,94.52312469482422
36,1,69.53471374511719
36,2,69.54606628417969
36,3,69.56604766845703
36,4,69.57606506347656
36,5,69.60762786865234
36,6,69.63905334472656
36,7,69.69905853271484
36,8,69.69324493408203
36,9,69.7079849243164
36,10,69.78156280517578
36,11,69.79820251464844
36,12,69.85028839111328
37,1,27.861766815185547
37,2,27.90496826171875
37,3,27.822837829589844
37,4,27.812450408935547
37,5,27.819726943969727
37,6,27.843408584594727
37,7,27.731271743774414
37,8,27.746606826782227
37,9,27.814393997192383
37,10,27.735876083374023
37,11,27.789541244506836
37,12,27.732086181640625
38,1,28.879499435424805
38,2,28.918222427368164
38,3,28.8460750579834
38,4,28.8365478515625
38,5,28.846200942993164
38,6,28.869600296020508
38,7,28.768030166625977
38,8,28.7851619720459
38,9,28.851118087768555
38,10,28.778907775878906
38,11,28.833147048950195
38,12,28.78207015991211
39,1,24.518360137939453
39,2,24.58460807800293
39,3,24.49297332763672
39,4,24.494029998779297
39,5,24.51129722595215
39,6,24.550907135009766
39,7,24.41380500793457
39,8,24.444290161132812
39,9,24.545034408569336
39,10,24.453222274780273
39,11,24.527616500854492
39,12,24.460298538208008
40,1,22.776405334472656
40,2,22.847280502319336
40,3,22.743986129760742
40,4,22.745258331298828
40,5,22.760787963867188
40,6,22.799957275390625
40,7,22.649660110473633
40,8,22.678207397460938
40,9,22.78778648376465
40,10,22.687236785888672
40,11,22.762258529663086
40,12,22.686880111694336
41,1,49.44960403442383
41,2,49.4172248840332
41,3,49.41846466064453
41,4,49.3837890625
41,5,49.378265380859375
41,6,49.358001708984375
41,7,49.38093185424805
41,8,49.3594856262207
41,9,49.318092346191406
41,10,49.32771682739258
