session_id,rank,pm
0,1,50.16524124145508
0,2,49.99635696411133
0,3,49.8282356262207
0,4,49.683837890625
0,5,49.50836181640625
0,6,49.343292236328125
0,7,49.16874313354492
0,8,49.00303649902344
0,9,48.83054733276367
0,10,48.64959716796875
0,11,48.47819137573242
0,12,48.27352523803711
1,1,68.65190124511719
1,2,68.63003540039062
1,3,68.62128448486328
1,4,68.6290512084961
1,5,68.61930847167969
1,6,68.62281799316406
1,7,68.61007690429688
1,8,68.6103744506836
1,9,68.62187194824219
1,10,68.6014404296875
1,11,68.6045913696289
1,12,68.58273315429688
2,1,53.76255798339844
2,2,53.76323318481445
2,3,53.742279052734375
2,4,53.77386474609375
2,5,53.779029846191406
2,6,53.788429260253906
2,7,53.7939338684082
2,8,53.81822204589844
2,9,53.834781646728516
2,10,53.86391067504883
2,11,53.88521194458008
2,12,53.87492752075195
3,1,51.91845703125
3,2,51.903465270996094
3,3,51.87818908691406
3,4,51.89399337768555
3,5,51.87839126586914
3,6,51.87803268432617
3,7,51.8736572265625
3,8,51.87862014770508
3,9,51.884159088134766
3,10,51.88713455200195
3,11,51.902530670166016
3,12,51.88456726074219
4,1,39.28901672363281
4,2,39.24888229370117
4,3,39.24538040161133
4,4,39.21859359741211
4,5,39.2137336730957
4,6,39.192955017089844
4,7,39.18727493286133
4,8,39.15826416015625
4,9,39.157188415527344
4,10,39.1208610534668
4,11,39.11552810668945
4,12,39.11765670776367
5,1,30.611764907836914
5,2,30.57831382751465
5,3,30.613574981689453
5,4,30.56815528869629
5,5,30.608041763305664
5,6,30.6149845123291
5,7,30.619064331054688
5,8,30.602697372436523
5,9,30.636751174926758
5,10,30.59571075439453
5,11,30.599031448364258
5,12,30.627567291259766
6,1,28.4060115814209
6,2,28.3648624420166
6,3,28.40200424194336
6,4,28.34145164489746
6,5,28.387100219726562
6,6,28.392807006835938
6,7,28.38794708251953
6,8,28.365921020507812
6,9,28.401077270507812
6,10,28.347827911376953
6,11,28.343589782714844
6,12,28.363786697387695
7,1,40.014259338378906
7,2,39.94764709472656
7,3,39.91425323486328
7,4,39.85955810546875
7,5,39.822715759277344
7,6,39.77451705932617
7,7,39.73563003540039
7,8,39.675193786621094
7,9,39.64031219482422
7,10,39.570594787597656
7,11,39.5320930480957
7,12,39.494911193847656
8,1,46.89208221435547
8,2,46.864410400390625
8,3,46.85142517089844
8,4,46.855445861816406
8,5,46.8440055847168
8,6,46.82916259765625
8,7,46.8297119140625
8,8,46.8171272277832
8,9,46.81664276123047
8,10,46.80162048339844
8,11,46.81602478027344
8,12,46.80687713623047
9,1,47.728912353515625
9,2,47.70315933227539
9,3,47.68753433227539
9,4,47.69507598876953
9,5,47.6802978515625
9,6,47.66544723510742
9,7,47.668922424316406
9,8,47.65520477294922
9,9,47.656890869140625
9,10,47.63890838623047
9,11,47.65475082397461
9,12,47.64955139160156
10,1,34.190467834472656
10,2,34.157535552978516
10,3,34.17923355102539
10,4,34.14804458618164
10,5,34.1716423034668
10,6,34.16693115234375
10,7,34.174442291259766
10,8,34.15616226196289
10,9,34.17866134643555
10,10,34.1436882019043
10,11,34.15013122558594
10,12,34.17403030395508
11,1,32.754634857177734
11,2,32.719364166259766
11,3,32.73924255371094
11,4,32.6982536315918
11,5,32.72173309326172
11,6,32.71833419799805
11,7,32.71927261352539
11,8,32.69760513305664
11,9,32.718692779541016
11,10,32.67740249633789
11,11,32.67341232299805
11,12,32.69444274902344
12,1,31.034332275390625
12,2,30.949440002441406
12,3,30.914215087890625
12,4,30.81235694885254
12,5,30.786550521850586
12,6,30.734542846679688
12,7,30.671960830688477
12,8,30.59268569946289
12,9,30.55674171447754
12,10,30.454614639282227
12,11,30.376192092895508
12,12,30.33072853088379
13,1,87.05766296386719
13,2,87.02581024169922
13,3,87.04254150390625
13,4,87.02629852294922
13,5,87.01228332519531
13,6,87.00407409667969
13,7,86.9963607788086
13,8,86.96210479736328
13,9,86.96464538574219
13,10,86.91593933105469
13,11,86.8961410522461
13,12,86.89366149902344
14,1,59.1822624206543
14,2,59.115966796875
14,3,59.07565689086914
14,4,59.04346466064453
14,5,58.993499755859375
14,6,58.952354431152344
14,7,58.90105056762695
14,8,58.854591369628906
14,9,58.8223762512207
14,10,58.759708404541016
14,11,58.73503875732422
14,12,58.66357421875
15,1,47.73414993286133
15,2,47.70573043823242
15,3,47.674560546875
15,4,47.671268463134766
15,5,47.65376663208008
15,6,47.63594055175781
15,7,47.62799835205078
15,8,47.61262130737305
15,9,47.60649871826172
15,10,47.595272064208984
15,11,47.591712951660156
15,12,47.57166290283203
16,1,74.31900024414062
16,2,74.21822357177734
16,3,74.17011260986328
16,4,74.09427642822266
16,5,74.0247573852539
16,6,73.95464324951172
16,7,73.8681411743164
16,8,73.78109741210938
16,9,73.72026062011719
16,10,73.60126495361328
16,11,73.53054809570312
16,12,73.42325592041016
17,1,78.76351928710938
17,2,78.66714477539062
17,3,78.6436538696289
17,4,78.57089233398438
17,5,78.52153015136719
17,6,78.44026184082031
17,7,78.35831451416016
17,8,78.279541015625
17,9,78.22249603271484
17,10,78.10516357421875
17,11,78.04541778564453
17,12,77.96363830566406
18,1,71.53791046142578
18,2,71.7520523071289
18,3,71.92086791992188
18,4,72.10956573486328
18,5,72.27638244628906
18,6,72.48601531982422
18,7,72.8346939086914
18,8,72.94304656982422
18,9,73.22724914550781
18,10,73.43834686279297
18,11,73.59294128417969
18,12,73.98330688476562
19,1,45.725440979003906
19,2,45.7357292175293
19,3,45.75020980834961
19,4,45.784584045410156
19,5,45.80559158325195
19,6,45.77705764770508
19,7,45.80091094970703
19,8,45.83027267456055
19,9,45.841495513916016
19,10,45.872337341308594
19,11,45.92451095581055
19,12,45.94914245605469
20,1,45.145748138427734
20,2,45.13666534423828
20,3,45.113101959228516
20,4,45.11522674560547
20,5,45.120792388916016
20,6,45.09999084472656
20,7,45.130985260009766
20,8,45.096126556396484
20,9,45.110740661621094
20,10,45.10094451904297
20,11,45.095428466796875
20,12,45.11679458618164
21,1,40.49443435668945
21,2,40.4343376159668
21,3,40.419681549072266
21,4,40.377197265625
21,5,40.35185241699219
21,6,40.31290054321289
21,7,40.288429260253906
21,8,40.2393684387207
21,9,40.21697998046875
21,10,40.15962600708008
21,11,40.142093658447266
21,12,40.12360763549805
22,1,38.16239547729492
22,2,38.162193298339844
22,3,38.20576095581055
22,4,38.22244644165039
22,5,38.271034240722656
22,6,38.29661560058594
22,7,38.34382629394531
22,8,38.36322784423828
22,9,38.41547393798828
22,10,38.42789840698242
22,11,38.47605514526367
22,12,38.5369873046875
23,1,26.69632911682129
23,2,26.657615661621094
23,3,26.708648681640625
23,4,26.646121978759766
23,5,26.71133804321289
23,6,26.728696823120117
23,7,26.730369567871094
23,8,26.71514892578125
23,9,26.76642608642578
23,10,26.713178634643555
23,11,26.716331481933594
23,12,26.743305206298828
24,1,23.04471206665039
24,2,22.99159049987793
24,3,23.049739837646484
24,4,22.963056564331055
24,5,23.045095443725586
24,6,23.059419631958008
24,7,23.05295181274414
24,8,23.027090072631836
24,9,23.08302116394043
24,10,23.004289627075195
24,11,22.999000549316406
24,12,23.017271041870117
25,1,61.830726623535156
25,2,61.79792785644531
25,3,61.769676208496094
25,4,61.76873016357422
25,5,61.743019104003906
25,6,61.74795150756836
25,7,61.720394134521484
25,8,61.711185455322266
25,9,61.71112823486328
25,10,61.68935775756836
25,11,61.68177032470703
25,12,61.63657760620117
26,1,54.540771484375
26,2,54.639671325683594
26,3,54.720298767089844
26,4,54.85688781738281
26,5,54.967063903808594
26,6,55.08936309814453
26,7,55.21846389770508
26,8,55.349281311035156
26,9,55.48918914794922
26,10,55.63338851928711
26,11,55.77259826660156
26,12,55.90290451049805
27,1,35.1257438659668
27,2,35.09501647949219
27,3,35.1175422668457
27,4,35.09077072143555
27,5,35.11325454711914
27,6,35.10966110229492
27,7,35.1220817565918
27,8,35.102928161621094
27,9,35.1253776550293
27,10,35.093406677246094
27,11,35.10242462158203
27,12,35.130958557128906
28,1,42.84751510620117
28,2,42.788455963134766
28,3,42.75761413574219
28,4,42.71955108642578
28,5,42.68627166748047
28,6,42.64134216308594
28,7,42.6119384765625
28,8,42.56130599975586
28,9,42.53293228149414
28,10,42.47636032104492
28,11,42.45328140258789
28,12,42.419464111328125
29,1,61.6993522644043
29,2,61.60521697998047
29,3,61.55051803588867
29,4,61.490169525146484
29,5,61.416656494140625
29,6,61.35038757324219
29,7,61.26122283935547
29,8,61.1921272277832
29,9,61.13636016845703
29,10,61.03407287597656
29,11,60.984893798828125
29,12,60.87275314331055
30,1,43.775238037109375
30,2,43.7948112487793
30,3,43.838993072509766
30,4,43.89426040649414
30,5,43.94741439819336
30,6,43.988433837890625
30,7,44.056732177734375
30,8,44.09846115112305
30,9,44.16118240356445
30,10,44.203216552734375
30,11,44.281734466552734
30,12,44.35572052001953
31,1,30.924623489379883
31,2,30.892789840698242
31,3,30.92831802368164
31,4,30.88469123840332
31,5,30.925716400146484
31,6,30.933673858642578
31,7,30.941152572631836
31,8,30.924747467041016
31,9,30.96083641052246
31,10,30.920732498168945
31,11,30.925493240356445
31,12,30.956897735595703
32,1,33.843482971191406
32,2,33.802371978759766
32,3,33.808013916015625
32,4,33.76457214355469
32,5,33.77650833129883
32,6,33.761741638183594
32,7,33.75510025024414
32,8,33.724308013916016
32,9,33.733150482177734
32,10,33.68754577636719
32,11,33.6750602722168
32,12,33.683387756347656
33,1,35.58125686645508
33,2,35.54013442993164
33,3,35.55027389526367
33,4,35.51365280151367
33,5,35.522037506103516
33,6,35.507808685302734
33,7,35.50493240356445
33,8,35.475685119628906
33,9,35.483646392822266
33,10,35.44221115112305
33,11,35.43775939941406
33,12,35.449913024902344
34,1,30.281160354614258
34,2,30.25358772277832
34,3,30.293319702148438
34,4,30.251056671142578
34,5,30.296480178833008
34,6,30.310165405273438
34,7,30.319107055664062
34,8,30.308574676513672
34,9,30.34918785095215
34,10,30.313486099243164
34,11,30.32086181640625
34,12,30.354450225830078
35,1,94.28791046142578
35,2,94.27485656738281
35,3,94.33843231201172
35,4,94.3375473022461
35,5,94.35102081298828
35,6,94.37686920166016
35,7,94.4134521484375
35,8,94.38855743408203
35,9,94.42472839355469
35,10,94.38548278808594
35,11,94.40432739257812
35,12,94.4609603881836
36,1,69.64730072021484
36,2,69.66973114013672
36,3,69.68428802490234
36,4,69.72323608398438
36,5,69.75604248046875
36,6,69.79544067382812
36,7,69.82968139648438
36,8,69.86539459228516
36,9,69.91740417480469
36,10,69.94088745117188
36,11,69.9834976196289
36,12,69.99864959716797
37,1,27.872501373291016
37,2,27.823686599731445
37,3,27.85805892944336
37,4,27.787179946899414
